ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
23:47:00.950,eb:33:2e:f9:57:b5,,-0.894531,0.102539,0.200684,48.645,1.46484,63.5986,,,,,,,62.3969,77.1844,110.605
23:47:01.014,eb:33:2e:f9:57:b5,,-0.84082,0.15625,0.196289,-2.86865,-59.9365,-28.7476,,,,,,,54.9756,75.2893,103.162
23:47:01.045,eb:33:2e:f9:57:b5,,-0.904785,0.169922,0.14502,121.765,90.271,-48.4619,,,,,,,57.3761,77.5085,103.277
23:47:01.093,eb:33:2e:f9:57:b5,,-0.945312,0.064941,0.153809,123.047,92.3462,-67.9321,,,,,,,76.7505,80.9637,117.175
23:47:01.172,eb:33:2e:f9:57:b5,,-0.868164,0.095703,0.116699,71.3501,-2.68555,-2.68555,,,,,,,89.0826,81.8591,126.392
23:47:01.188,eb:33:2e:f9:57:b5,,-1.01172,0.115723,0.053711,77.9419,54.7485,-41.626,,,,,,,109.753,82.5128,143.822
23:47:01.220,eb:33:2e:f9:57:b5,,-1.05127,0.09668,0.096191,-35.0342,44.0063,23.6206,,,,,,,120.844,82.2546,154.396
23:47:01.252,eb:33:2e:f9:57:b5,,-1.02539,0.130859,-0.059082,-24.0479,54.0161,-12.3901,,,,,,,134.632,80.3979,169.261
23:47:01.284,eb:33:2e:f9:57:b5,,-1.06982,0.077148,-0.226562,-24.7803,46.936,-2.74658,,,,,,,143.789,79.4147,179.621
23:47:01.324,eb:33:2e:f9:57:b5,,-1.01856,0.061523,-0.124023,-53.894,52.1851,-12.2681,,,,,,,149.233,77.8931,-173.447
23:47:01.381,eb:33:2e:f9:57:b5,,-1.05957,0.135254,-0.160156,6.95801,44.6777,-45.4712,,,,,,,159.829,76.8988,-161.653
23:47:01.411,eb:33:2e:f9:57:b5,,-1.02393,0.039062,-0.26123,5.37109,-16.0522,0.427246,,,,,,,165.3,76.366,-156.528
23:47:01.427,eb:33:2e:f9:57:b5,,-0.987305,0.098633,-0.141113,4.82178,-30.8228,-3.90625,,,,,,,163.141,77.2888,-158.873
23:47:01.496,eb:33:2e:f9:57:b5,,-1.00781,0.075195,-0.175781,7.01904,-32.4097,-21.6675,,,,,,,162.285,78.9862,-160.082
23:47:01.523,eb:33:2e:f9:57:b5,,-1.01758,0.031738,-0.233887,-11.6577,-26.1841,-19.4702,,,,,,,166.366,80.0848,-155.88
23:47:01.586,eb:33:2e:f9:57:b5,,-1.00439,0.102539,-0.102539,26.1841,-16.4185,-106.506,,,,,,,176.012,81.3153,-146.338
23:47:01.618,eb:33:2e:f9:57:b5,,-1.05859,-0.061035,-0.088379,29.0527,-12.8174,-126.648,,,,,,,-140.581,80.1727,-103.892
23:47:01.650,eb:33:2e:f9:57:b5,,-1.06103,-0.079102,-0.051758,-14.6484,-58.8989,-7.93457,,,,,,,-128.156,79.3378,-91.6315
23:47:01.687,eb:33:2e:f9:57:b5,,-1.01856,-0.060059,-0.11377,-26.9775,-177.124,23.9258,,,,,,,-97.1136,81.958,-59.0515
23:47:01.729,eb:33:2e:f9:57:b5,,-0.953125,-0.002441,0.165527,-11.4746,-88.0737,-17.0288,,,,,,,-52.5037,80.4968,-13.4088
23:47:01.761,eb:33:2e:f9:57:b5,,-1.03076,-0.119141,0.19043,21.6675,-9.39941,-59.6313,,,,,,,-49.6088,78.3765,-10.5634
23:47:01.826,eb:33:2e:f9:57:b5,,-1.04248,-0.145508,0.188477,24.0479,-40.3442,-0.976562,,,,,,,-50.1141,76.4429,-11.7059
23:47:01.856,eb:33:2e:f9:57:b5,,-1.12012,-0.149902,0.228027,62.5,101.013,-12.6953,,,,,,,-55.2722,77.3987,-18.5614
23:47:01.888,eb:33:2e:f9:57:b5,,-0.986328,-0.118164,0.069336,87.6465,221.802,-35.8887,,,,,,,-83.4631,78.717,-50.3284
23:47:01.938,eb:33:2e:f9:57:b5,,-1.0249,-0.276855,-0.133301,22.3389,132.629,31.6772,,,,,,,-118.696,76.734,-88.8354
23:47:01.967,eb:33:2e:f9:57:b5,,-1.0293,-0.248047,-0.217773,-22.0337,128.479,35.8276,,,,,,,-138.9,74.6301,-109.523
23:47:01.999,eb:33:2e:f9:57:b5,,-1.01709,-0.205566,-0.301758,-55.9692,124.939,12.085,,,,,,,-153.188,70.6915,-122.778
23:47:02.063,eb:33:2e:f9:57:b5,,-1.00635,-0.173828,-0.387207,-14.9536,95.2759,-25.1465,,,,,,,-157.467,64.5392,-127.222
23:47:02.108,eb:33:2e:f9:57:b5,,-0.898926,-0.255371,-0.451172,-3.479,71.106,-14.3433,,,,,,,-158.719,61.463,-128.617
23:47:02.142,eb:33:2e:f9:57:b5,,-0.888184,-0.137695,-0.365234,-29.8462,26.6113,-36.3159,,,,,,,-159.461,58.7219,-128.721
23:47:02.174,eb:33:2e:f9:57:b5,,-0.806641,-0.16748,-0.414062,-4.94385,-55.7251,-14.7705,,,,,,,-158.22,58.8208,-126.579
23:47:02.222,eb:33:2e:f9:57:b5,,-0.835938,-0.194824,-0.385254,-23.8037,-121.826,-6.28662,,,,,,,-155.33,62.1002,-122.574
23:47:02.237,eb:33:2e:f9:57:b5,,-0.817871,-0.136719,-0.266113,-16.8457,-97.8394,-8.97217,,,,,,,-153.578,65.1215,-119.883
23:47:02.269,eb:33:2e:f9:57:b5,,-0.92334,-0.223633,-0.290527,-13.9771,-202.454,8.11768,,,,,,,-146.689,70.0763,-111.885
23:47:02.332,eb:33:2e:f9:57:b5,,-0.927734,-0.170898,0.004883,-2.31934,-243.53,-5.98144,,,,,,,-116.016,77.959,-79.6783
23:47:02.364,eb:33:2e:f9:57:b5,,-0.938477,-0.235352,-0.025879,-19.165,-147.583,-28.6865,,,,,,,-82.6007,78.382,-45.2911
23:47:02.491,eb:33:2e:f9:57:b5,,-0.990723,-0.223633,0.139648,2.07519,-260.132,-32.7148,,,,,,,-50.191,73.5754,-11.9421
23:47:02.523,eb:33:2e:f9:57:b5,,-0.977051,-0.254395,0.30127,-50.293,-258.545,-58.3496,,,,,,,-35.755,64.8798,4.72412
23:47:02.539,eb:33:2e:f9:57:b5,,-0.865723,-0.248047,0.442871,-12.3901,-195.74,-55.603,,,,,,,-30.553,55.7941,11.7279
23:47:02.555,eb:33:2e:f9:57:b5,,-0.832031,-0.290039,0.562012,6.46973,-163.513,-54.6875,,,,,,,-27.8009,47.6532,14.8535
23:47:02.587,eb:33:2e:f9:57:b5,,-0.782227,-0.342285,0.650879,5.85938,-66.7725,-20.4468,,,,,,,-26.9604,43.2312,15.8533
23:47:02.639,eb:33:2e:f9:57:b5,,-0.537109,-0.312988,0.664062,7.99561,-166.87,-43.335,,,,,,,-25.6531,39.0674,17.0563
23:47:02.652,eb:33:2e:f9:57:b5,,-0.598633,-0.311523,0.776855,23.8647,-128.479,-44.8608,,,,,,,-24.2798,32.3547,18.3252
23:47:02.700,eb:33:2e:f9:57:b5,,-0.54248,-0.333984,0.745117,32.8979,-92.1631,-31.7993,,,,,,,-22.7527,27.345,18.869
23:47:02.732,eb:33:2e:f9:57:b5,,-0.389648,-0.312988,0.84668,12.3291,-70.0684,-25.4517,,,,,,,-21.8353,24.1919,19.0833
23:47:02.780,eb:33:2e:f9:57:b5,,-0.412109,-0.324219,0.845703,35.4614,-97.4121,-37.5366,,,,,,,-20.5719,19.9127,19.2645
23:47:02.844,eb:33:2e:f9:57:b5,,-0.303711,-0.336914,0.871582,21.4233,-83.8013,-31.9214,,,,,,,-19.7314,17.0892,19.1052
23:47:02.876,eb:33:2e:f9:57:b5,,-0.328613,-0.347656,0.956055,4.08936,13.7939,-6.46973,,,,,,,-19.1437,15.0897,18.7976
23:47:02.909,eb:33:2e:f9:57:b5,,-0.272949,-0.331543,0.936523,22.522,-80.8105,-21.3623,,,,,,,-18.6548,13.4418,18.7317
23:47:02.940,eb:33:2e:f9:57:b5,,-0.26123,-0.324219,0.911621,-5.00488,15.564,1.46484,,,,,,,-18.4076,12.453,18.6877
23:47:02.977,eb:33:2e:f9:57:b5,,-0.234863,-0.326172,0.94043,10.9253,-58.4717,-12.6343,,,,,,,-18.5229,11.7938,18.7537
23:47:03.058,eb:33:2e:f9:57:b5,,-0.212891,-0.29541,0.947266,7.26318,-26.4282,-6.89697,,,,,,,-17.9626,9.59656,18.9789
23:47:03.084,eb:33:2e:f9:57:b5,,-0.147949,-0.313965,0.902832,-2.38037,-24.6582,-6.40869,,,,,,,-17.9352,9.24499,18.9404
23:47:03.116,eb:33:2e:f9:57:b5,,-0.202637,-0.307129,0.930664,-5.31006,-39.0015,-7.87354,,,,,,,-18.0231,7.48169,19.1162
23:47:03.163,eb:33:2e:f9:57:b5,,-0.158203,-0.302246,0.957031,-9.70459,20.5078,6.22559,,,,,,,-18.2648,7.26746,19.2041
23:47:03.195,eb:33:2e:f9:57:b5,,-0.109375,-0.309082,0.922852,4.57764,-58.7158,-14.3433,,,,,,,-18.4021,6.60278,19.292
23:47:03.243,eb:33:2e:f9:57:b5,,-0.123047,-0.321777,0.982422,-2.07519,-15.9302,-2.74658,,,,,,,-18.3911,4.91638,19.4348
23:47:03.275,eb:33:2e:f9:57:b5,,-0.103027,-0.3125,0.884277,-2.31934,-29.7852,-5.12695,,,,,,,-18.2867,3.73535,19.5666
23:47:03.324,eb:33:2e:f9:57:b5,,-0.077637,-0.305176,0.938965,-8.17871,-11.7188,0.244141,,,,,,,-18.5504,3.10913,19.715
23:47:03.367,eb:33:2e:f9:57:b5,,-0.080078,-0.320312,0.928223,1.40381,-25.7568,-6.89697,,,,,,,-18.5944,2.1698,19.8138
23:47:03.403,eb:33:2e:f9:57:b5,,-0.056152,-0.330566,0.981445,-0.671387,-17.8833,-3.72315,,,,,,,-18.5779,1.00525,19.9072
23:47:03.434,eb:33:2e:f9:57:b5,,-0.020996,-0.333984,0.907227,3.66211,-36.0107,-3.479,,,,,,,-18.5834,0.324097,20.0665
23:47:03.482,eb:33:2e:f9:57:b5,,-0.012207,-0.290039,0.879395,2.74658,-36.9873,-4.27246,,,,,,,-18.2922,-1.3678,20.3851
23:47:03.514,eb:33:2e:f9:57:b5,,-0.003418,-0.340332,0.935547,-10.1929,-13.0615,4.88281,,,,,,,-18.6053,-1.99402,20.6488
23:47:03.567,eb:33:2e:f9:57:b5,,0.01123,-0.345703,1.02148,-9.94873,13.1836,11.2305,,,,,,,-19.1382,-1.69189,20.9619
23:47:03.593,eb:33:2e:f9:57:b5,,0.007324,-0.339355,0.956543,2.74658,-2.44141,2.99072,,,,,,,-19.259,-1.10413,21.0773
23:47:03.625,eb:33:2e:f9:57:b5,,-0.068848,-0.341309,0.953613,-7.26318,31.25,15.7471,,,,,,,-19.3524,-0.730591,21.2366
23:47:03.677,eb:33:2e:f9:57:b5,,-0.05957,-0.333496,0.984863,-19.4092,107.056,32.1655,,,,,,,-19.9731,2.59277,21.0938
23:47:03.717,eb:33:2e:f9:57:b5,,-0.152832,-0.353027,0.913574,-5.67627,110.901,28.0151,,,,,,,-20.2917,7.04224,20.6213
23:47:03.754,eb:33:2e:f9:57:b5,,-0.334961,-0.376465,0.971191,-13.916,177.673,46.3257,,,,,,,-20.9454,12.6343,19.9292
23:47:03.805,eb:33:2e:f9:57:b5,,-0.373535,-0.325195,0.972168,31.25,252.563,53.4058,,,,,,,-21.1047,22.0221,18.512
23:47:03.832,eb:33:2e:f9:57:b5,,-0.505859,-0.317383,0.774902,1.2207,210.449,14.0381,,,,,,,-21.297,30.9705,16.095
23:47:03.881,eb:33:2e:f9:57:b5,,-0.531738,-0.256348,0.95166,-32.0435,315.796,42.4194,,,,,,,-25.8838,41.9513,11.1951
23:47:03.927,eb:33:2e:f9:57:b5,,-0.743652,-0.28418,0.469238,-6.65283,242.065,15.2588,,,,,,,-29.5972,50.1416,6.31165
23:47:03.974,eb:33:2e:f9:57:b5,,-0.928711,-0.341309,0.4375,-13.7329,223.389,1.28174,,,,,,,-37.5787,58.2166,-2.82349
23:47:04.015,eb:33:2e:f9:57:b5,,-0.928223,-0.322754,0.311523,-10.376,199.036,7.93457,,,,,,,-49.9109,64.7424,-16.051
23:47:04.038,eb:33:2e:f9:57:b5,,-0.90918,-0.357422,0.070801,-6.53076,231.567,-10.0708,,,,,,,-68.4833,69.1589,-35.8429
23:47:04.086,eb:33:2e:f9:57:b5,,-1.00977,-0.291992,0.035645,17.8833,184.326,-15.564,,,,,,,-91.9885,69.939,-60.9576
23:47:04.117,eb:33:2e:f9:57:b5,,-0.994629,-0.260254,-0.049316,67.3828,146.057,-24.231,,,,,,,-107.155,68.0713,-78.8599
23:47:04.149,eb:33:2e:f9:57:b5,,-0.912109,-0.36377,-0.148926,78.8574,90.4541,-38.269,,,,,,,-114.197,65.0446,-89.7748
23:47:04.201,eb:33:2e:f9:57:b5,,-0.819336,-0.347168,-0.15625,117.676,50.1099,-163.513,,,,,,,-113.357,60.8423,-93.197
23:47:04.229,eb:33:2e:f9:57:b5,,-0.800781,-0.543945,-0.141113,91.9189,2.86865,-205.933,,,,,,,-104.985,52.7289,-88.3795
23:47:04.260,eb:33:2e:f9:57:b5,,-0.591797,-0.66748,-0.144043,94.9707,56.5796,-130.981,,,,,,,-100.646,46.1151,-87.7808
23:47:04.308,eb:33:2e:f9:57:b5,,-0.74707,-0.773438,-0.109863,74.5239,14.2212,-101.99,,,,,,,-96.7896,39.6167,-87.0557
23:47:04.367,eb:33:2e:f9:57:b5,,-0.580566,-0.749512,-0.143066,54.3213,51.0254,-60.4858,,,,,,,-96.0095,36.6614,-89.6979
23:47:04.403,eb:33:2e:f9:57:b5,,-0.67041,-0.833496,-0.081055,39.0625,44.9219,-115.906,,,,,,,-94.9219,32.7997,-91.2305
23:47:04.444,eb:33:2e:f9:57:b5,,-0.49707,-0.853516,-0.105957,1.40381,37.2925,-93.8721,,,,,,,-94.9878,28.6743,-92.6752
23:47:04.478,eb:33:2e:f9:57:b5,,-0.482422,-0.882324,-0.121094,-7.8125,78.4302,-95.2759,,,,,,,-96.416,24.4666,-95.7074
23:47:04.497,eb:33:2e:f9:57:b5,,-0.371582,-0.911621,-0.183594,-26.062,42.0532,-99.1821,,,,,,,-97.8607,20.5664,-97.8882
23:47:04.562,eb:33:2e:f9:57:b5,,-0.32666,-0.960938,-0.113281,-34.79,-21.9727,-96.9238,,,,,,,-99.1022,16.4026,-96.8115
23:47:04.593,eb:33:2e:f9:57:b5,,-0.256348,-0.939453,-0.167969,-14.6484,20.874,-46.0205,,,,,,,-99.9866,13.6395,-96.6138
23:47:04.625,eb:33:2e:f9:57:b5,,-0.244141,-0.978027,-0.214355,-18.3716,15.8691,-22.7661,,,,,,,-100.618,12.1674,-97.1356
23:47:04.674,eb:33:2e:f9:57:b5,,-0.268066,-1.01709,-0.242676,-41.1377,0.854492,19.8975,,,,,,,-101.783,11.9696,-97.5916
23:47:04.705,eb:33:2e:f9:57:b5,,-0.236816,-0.933594,-0.288574,-106.445,-33.9355,75.8667,,,,,,,-104.727,14.101,-97.4158
23:47:04.737,eb:33:2e:f9:57:b5,,-0.337891,-0.888672,-0.310059,-92.3462,-0.610352,116.394,,,,,,,-108.973,17.9187,-98.3881
23:47:04.801,eb:33:2e:f9:57:b5,,-0.399902,-0.847656,-0.442383,-123.962,-82.7637,179.382,,,,,,,-113.242,23.7579,-99.4153
23:47:04.817,eb:33:2e:f9:57:b5,,-0.568359,-0.77002,-0.364746,-153.381,-135.376,196.655,,,,,,,-118.812,32.8546,-98.1628
23:47:04.849,eb:33:2e:f9:57:b5,,-0.70166,-0.618652,-0.410645,-83.252,-58.2886,198.669,,,,,,,-124.107,41.8579,-99.4427
23:47:04.913,eb:33:2e:f9:57:b5,,-0.808105,-0.527344,-0.455078,-83.9233,-95.52,238.22,,,,,,,-130.886,50.2405,-104.288
23:47:05.009,eb:33:2e:f9:57:b5,,-0.884277,-0.361328,-0.390137,-160.461,-97.5952,327.332,,,,,,,-143.295,60.9082,-113.423
23:47:05.025,eb:33:2e:f9:57:b5,,-0.845703,0.04248,-0.286621,-184.509,-91.1865,282.349,,,,,,,-177.649,68.5931,-142.888
23:47:05.057,eb:33:2e:f9:57:b5,,-0.896973,0.208008,-0.17334,-129.333,-152.283,182.922,,,,,,,146.717,71.4496,-174.172
23:47:05.073,eb:33:2e:f9:57:b5,,-0.970215,0.313965,-0.125488,-54.5654,-106.934,82.4585,,,,,,,120.531,71.3397,162.059
23:47:05.102,eb:33:2e:f9:57:b5,,-0.91748,0.340332,-0.073242,-29.6631,-91.7358,52.6123,,,,,,,104.299,70.329,146.706
23:47:05.154,eb:33:2e:f9:57:b5,,-0.939941,0.381836,0.01709,-8.91113,-52.063,22.7661,,,,,,,94.5044,69.3622,137.219
23:47:05.185,eb:33:2e:f9:57:b5,,-0.937988,0.368652,-0.013672,8.60596,2.74658,-0.732422,,,,,,,91.7853,69.0271,134.291
23:47:05.249,eb:33:2e:f9:57:b5,,-0.995117,0.367188,0.013184,29.2358,3.54004,-31.7383,,,,,,,93.2794,69.6039,135.137
23:47:05.281,eb:33:2e:f9:57:b5,,-0.999023,0.361816,-0.003418,77.4536,9.39941,-59.2651,,,,,,,96.5588,71.4496,136.45
23:47:05.305,eb:33:2e:f9:57:b5,,-0.950195,0.262207,-0.050293,130.737,8.05664,-152.405,,,,,,,104.233,75.0806,140.279
23:47:05.361,eb:33:2e:f9:57:b5,,-1.07422,0.063965,-0.052734,125.122,59.2651,-320.435,,,,,,,155.039,83.1171,-173.765
23:47:05.396,eb:33:2e:f9:57:b5,,-0.974121,-0.078613,-0.11084,129.395,59.9365,-252.075,,,,,,,-130.391,76.8988,-103.271
23:47:05.424,eb:33:2e:f9:57:b5,,-0.884277,-0.322266,-0.203125,104.004,50.6592,-126.526,,,,,,,-113.719,69.494,-91.4282
23:47:05.488,eb:33:2e:f9:57:b5,,-0.928223,-0.463379,-0.13623,87.0361,31.0059,-298.706,,,,,,,-105.76,59.5459,-87.4182
23:47:05.520,eb:33:2e:f9:57:b5,,-0.820801,-0.549316,-0.116211,104.736,57.9834,-128.784,,,,,,,-102.063,51.4545,-87.583
23:47:05.551,eb:33:2e:f9:57:b5,,-0.72168,-0.678223,-0.115723,75.3784,36.7432,-157.227,,,,,,,-99.0692,45.8624,-88.3575
23:47:05.602,eb:33:2e:f9:57:b5,,-0.662598,-0.73877,-0.116211,24.8413,-0.427246,-160.645,,,,,,,-97.2345,39.5068,-88.1598
23:47:05.631,eb:33:2e:f9:57:b5,,-0.62793,-0.785645,-0.090332,24.7803,39.4897,-112.61,,,,,,,-95.9821,33.9862,-87.7643
23:47:05.667,eb:33:2e:f9:57:b5,,-0.514648,-0.875,-0.133301,-0.915527,53.772,-99.1821,,,,,,,-96.2238,29.5862,-89.4122
23:47:05.731,eb:33:2e:f9:57:b5,,-0.46875,-0.901367,-0.145508,-19.2261,31.25,-109.558,,,,,,,-97.5641,25.0323,-91.1426
23:47:05.759,eb:33:2e:f9:57:b5,,-0.378906,-0.888672,-0.154297,-4.39453,27.8931,-75.8057,,,,,,,-97.9871,21.4453,-91.2689
23:47:05.791,eb:33:2e:f9:57:b5,,-0.369141,-1.01856,-0.183105,-13.7329,15.1367,-63.6597,,,,,,,-98.4814,18.4406,-91.7798
23:47:05.841,eb:33:2e:f9:57:b5,,-0.35791,-0.959961,-0.146973,-22.2778,-10.5591,-26.7944,,,,,,,-99.245,16.496,-91.4667
23:47:05.878,eb:33:2e:f9:57:b5,,-0.33252,-1.00293,-0.187012,-16.1743,-13.1836,29.7241,,,,,,,-99.6295,16.6168,-90.7526
23:47:05.903,eb:33:2e:f9:57:b5,,-0.376465,-0.969238,-0.255859,-72.5098,-5.67627,67.9321,,,,,,,-101.212,18.5284,-90.8734
23:47:05.965,eb:33:2e:f9:57:b5,,-0.43457,-0.927734,-0.255371,-80.8105,-2.19727,121.033,,,,,,,-104.848,22.1155,-91.7853
23:47:05.997,eb:33:2e:f9:57:b5,,-0.516602,-0.817871,-0.303711,-106.262,-9.70459,226.746,,,,,,,-109.16,29.0039,-93.6969
23:47:06.029,eb:33:2e:f9:57:b5,,-0.657227,-0.775879,-0.355469,-89.5386,0.793457,211.121,,,,,,,-115.488,36.6229,-98.2233
23:47:06.077,eb:33:2e:f9:57:b5,,-0.693359,-0.597656,-0.367676,-81.1768,-62.6221,184.021,,,,,,,-121.102,44.7198,-101.711
23:47:06.108,eb:33:2e:f9:57:b5,,-0.873047,-0.551758,-0.356445,-59.8145,-82.0312,184.692,,,,,,,-125.338,52.2015,-103.145
23:47:06.148,eb:33:2e:f9:57:b5,,-0.924316,-0.388672,-0.320801,-49.4995,-71.167,241.577,,,,,,,-132.671,61.0565,-109.281
23:47:06.203,eb:33:2e:f9:57:b5,,-0.868652,-0.174805,-0.321289,-51.2695,-46.9971,169.922,,,,,,,-146.382,68.302,-121.998
23:47:06.235,eb:33:2e:f9:57:b5,,-1.0083,-0.10791,-0.275879,-42.6025,-74.646,158.997,,,,,,,-161.774,72.9712,-136.093
23:47:06.300,eb:33:2e:f9:57:b5,,-0.923828,0.035156,-0.206055,-32.8979,-114.807,195.19,,,,,,,167.124,77.5854,-166.63
23:47:06.348,eb:33:2e:f9:57:b5,,-0.998535,0.200195,-0.072266,-19.8364,-49.2554,152.649,,,,,,,128.117,76.5912,154.589
23:47:06.380,eb:33:2e:f9:57:b5,,-0.92627,0.299316,-0.080566,-21.4233,-66.1621,164.551,,,,,,,110.462,72.1472,137.148
23:47:06.396,eb:33:2e:f9:57:b5,,-0.914062,0.433594,-0.054199,-56.2744,-55.9692,286.865,,,,,,,97.24,63.089,124.865
23:47:06.444,eb:33:2e:f9:57:b5,,-0.813477,0.602539,0.026367,-44.4336,-35.5835,144.226,,,,,,,90.9888,54.7668,120.037
23:47:06.476,eb:33:2e:f9:57:b5,,-0.697266,0.627441,0.015625,-29.0527,-26.1841,48.2178,,,,,,,88.5663,51.1139,118.455
23:47:06.539,eb:33:2e:f9:57:b5,,-0.766602,0.667969,0.103027,-0.854492,-23.9868,18.4326,,,,,,,86.5283,50.1141,116.455
23:47:06.571,eb:33:2e:f9:57:b5,,-0.759766,0.644531,0.033691,1.89209,-12.2681,12.4512,,,,,,,85.9296,49.455,115.554
23:47:06.592,eb:33:2e:f9:57:b5,,-0.767578,0.649902,0.023438,2.07519,6.65283,-18.1885,,,,,,,86.1493,49.5868,115.664
23:47:06.661,eb:33:2e:f9:57:b5,,-0.855957,0.653809,0.030762,6.7749,-20.0806,-13.9771,,,,,,,85.9955,50.6085,115.28
23:47:06.714,eb:33:2e:f9:57:b5,,-0.790039,0.61377,0.053711,13.4888,2.80762,-17.5171,,,,,,,85.8582,50.9052,114.56
23:47:06.744,eb:33:2e:f9:57:b5,,-0.788086,0.616211,0.050781,10.9863,19.4702,-38.8794,,,,,,,87.0227,52.1301,115.455
23:47:06.781,eb:33:2e:f9:57:b5,,-0.791992,0.616211,0.026367,14.2822,-15.564,-24.7803,,,,,,,87.6379,53.2452,115.67
23:47:06.810,eb:33:2e:f9:57:b5,,-0.877441,0.587402,0.025879,14.6484,5.06592,-9.76562,,,,,,,87.8357,54.0253,115.071
23:47:06.844,eb:33:2e:f9:57:b5,,-0.781738,0.573242,,16.7847,13.0005,-12.3901,,,,,,,89.0771,54.1846,115.906
23:47:06.889,eb:33:2e:f9:57:b5,,-0.874023,0.600098,0.022949,29.7852,11.8408,-42.7246,,,,,,,90.379,55.4864,116.417
23:47:06.922,eb:33:2e:f9:57:b5,,-0.823242,0.550781,0.006836,21.7896,-5.43213,-19.6533,,,,,,,90.9833,56.5302,116.021
23:47:06.953,eb:33:2e:f9:57:b5,,-0.838379,0.518555,-0.019043,23.0713,23.4985,-68.9697,,,,,,,92.3236,58.2275,116.565
23:47:07.017,eb:33:2e:f9:57:b5,,-0.849121,0.511719,-0.021484,38.269,35.4004,-103.638,,,,,,,96.6797,61.3971,120.19
23:47:07.049,eb:33:2e:f9:57:b5,,-0.956055,0.388672,-0.061035,58.2275,-26.001,-231.934,,,,,,,100.673,68.0768,122.552
23:47:07.081,eb:33:2e:f9:57:b5,,-0.969238,0.238281,-0.048828,51.7578,3.23486,-167.603,,,,,,,107.556,75.8606,127.491
23:47:07.133,eb:33:2e:f9:57:b5,,-1.06201,0.048828,-0.083496,66.9556,17.1509,-309.937,,,,,,,147.047,83.6719,164.833
23:47:07.171,eb:33:2e:f9:57:b5,,-1.01856,-0.06543,-0.089844,54.3213,-14.5264,-138.123,,,,,,,-126.519,81.4526,-110.797
23:47:07.202,eb:33:2e:f9:57:b5,,-1.02051,-0.191895,-0.095703,35.8276,18.9209,-101.501,,,,,,,-110.182,77.2668,-96.0645
23:47:07.249,eb:33:2e:f9:57:b5,,-0.97998,-0.216797,-0.079102,45.4712,3.90625,-101.746,,,,,,,-106.436,73.3667,-93.642
23:47:07.281,eb:33:2e:f9:57:b5,,-0.953125,-0.307617,-0.053711,69.3359,-34.3628,-142.273,,,,,,,-97.251,68.4064,-86.6986
23:47:07.313,eb:33:2e:f9:57:b5,,-0.931152,-0.442383,-0.042969,64.27,-12.9395,-127.93,,,,,,,-91.4062,63.6218,-83.3148
23:47:07.377,eb:33:2e:f9:57:b5,,-0.952148,-0.494141,-0.035645,54.9927,-32.5317,-141.846,,,,,,,-89.621,60.2216,-82.9742
23:47:07.409,eb:33:2e:f9:57:b5,,-0.83252,-0.538086,0.049805,73.9136,3.84522,-110.779,,,,,,,-86.1548,55.2008,-81.8536
23:47:07.457,eb:33:2e:f9:57:b5,,-0.802734,-0.628418,0.017578,38.0859,16.0522,-83.5571,,,,,,,-85.1331,51.3446,-83.4521
23:47:07.489,eb:33:2e:f9:57:b5,,-0.794922,-0.64502,0.027832,11.3525,-13.4888,-59.2651,,,,,,,-84.3805,48.4113,-83.7762
23:47:07.521,eb:33:2e:f9:57:b5,,-0.709961,-0.655273,0.04541,-13.3057,22.8271,-76.1108,,,,,,,-84.6552,45.7636,-84.0344
23:47:07.553,eb:33:2e:f9:57:b5,,-0.732422,-0.712402,0.023438,-15.625,28.3203,-71.3501,,,,,,,-86.7371,42.7313,-86.012
23:47:07.619,eb:33:2e:f9:57:b5,,-0.664062,-0.740723,0.015137,-20.1416,12.5732,-72.2046,,,,,,,-88.4015,39.8969,-87.3743
23:47:07.651,eb:33:2e:f9:57:b5,,-0.638184,-0.772949,-0.012207,-22.0947,28.4424,-86.2427,,,,,,,-89.9396,36.7218,-88.4839
23:47:07.680,eb:33:2e:f9:57:b5,,-0.661133,-0.83252,-0.008301,0.793457,-4.02832,-29.0527,,,,,,,-90.5823,34.3213,-88.8574
23:47:07.730,eb:33:2e:f9:57:b5,,-0.576172,-0.825195,-0.041016,-11.2305,12.9395,-40.5884,,,,,,,-90.6207,33.0524,-88.8409
23:47:07.760,eb:33:2e:f9:57:b5,,-0.598633,-0.874512,-0.031738,-4.82178,-12.3901,-29.9683,,,,,,,-90.9888,31.4703,-88.7256
23:47:07.794,eb:33:2e:f9:57:b5,,-0.539551,-0.799805,-0.027832,7.93457,11.1084,-18.3716,,,,,,,-90.8405,30.6903,-88.6267
23:47:07.857,eb:33:2e:f9:57:b5,,-0.549805,-0.875,-0.047363,-2.31934,12.0239,-24.6582,,,,,,,-91.0382,29.7784,-89.2529
23:47:07.889,eb:33:2e:f9:57:b5,,-0.504395,-0.893555,-0.040039,-23.6206,12.9395,-66.1011,,,,,,,-91.7523,27.9108,-89.599
