ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(�/s),Angular velocity Y(�/s),Angular velocity Z(�/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(�),Angle Y(�),Angle Z(�)
01:22:47.615,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.647,eb:33:2e:f9:57:b5,,0.117676,-0.080078,0.981445,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.678,eb:33:2e:f9:57:b5,,0.118652,-0.081055,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.741,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.775,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.821,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.853,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.901,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:47.954,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:47.980,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.027,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.075,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.106,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.123,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.185,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.233,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.249,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.313,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.344,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.376,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.424,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.460,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.488,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.551,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.583,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.615,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,-0.061035,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.664,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.694,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.739,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.789,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.837,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.853,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.922,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.934,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:48.963,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.027,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.095,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.123,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.155,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.305176,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.187,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.219,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.266,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.98291,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.298,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.367,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.396,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.441,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.485,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.503,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.535,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.602,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.651,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.682,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.726,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.305176,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.741,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.773,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.852,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.900,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.12207,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.932,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.966,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.98291,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:49.995,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.98291,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.027,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.086,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.139,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.170,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.206,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.245,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.265,eb:33:2e:f9:57:b5,,0.118652,-0.081055,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.325,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.355,eb:33:2e:f9:57:b5,,0.118164,-0.079102,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.386,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.446,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.476,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.506,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.566,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.596,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.626,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.685,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.715,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.775,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.806,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.836,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.896,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.956,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:50.976,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.016,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.047,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.077,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.135,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.165,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.195,eb:33:2e:f9:57:b5,,0.118164,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.255,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.286,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,-0.061035,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.317,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.376,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.406,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.436,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.497,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.531,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.549,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.613,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981445,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.644,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.677,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.723,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.757,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.786,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.98291,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.853,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.883,eb:33:2e:f9:57:b5,,0.119629,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.915,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.98291,-0.061035,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:51.976,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.983398,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.024,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.062,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.101,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981445,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.128,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.154,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.242,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.277,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,-0.061035,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.310,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.326,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.980957,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.360,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.427,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.451,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.477,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.546,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.602,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.635,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.660,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,0.061035,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.693,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.727,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981445,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.811,eb:33:2e:f9:57:b5,,0.119629,-0.079102,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.843,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.871,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.903,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.934,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,-0.061035,0.061035,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:52.960,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:53.028,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.054,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.083,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.141,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.173,eb:33:2e:f9:57:b5,,0.118164,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.208,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.252,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.301,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:53.323,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:53.380,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.7948,-125.25
01:22:53.412,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.444,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.509,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.527,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981934,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.555,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,-0.061035,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.619,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.649,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.712,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.748,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.776,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.824,eb:33:2e:f9:57:b5,,0.118164,-0.07959,0.981934,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.871,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.894,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:53.982,eb:33:2e:f9:57:b5,,0.118652,-0.079102,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.013,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.031,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.077,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.093,eb:33:2e:f9:57:b5,,0.119141,-0.079102,0.981445,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.124,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.980957,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.189,eb:33:2e:f9:57:b5,,0.119141,-0.081055,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.220,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.251,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.315,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.983398,-0.061035,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.333,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.364,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.428,eb:33:2e:f9:57:b5,,0.119629,-0.080078,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.460,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.98291,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.492,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.981934,,,-0.305176,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.555,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.587,eb:33:2e:f9:57:b5,,0.119629,-0.07959,0.982422,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.609,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.981934,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.667,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.706,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.12207,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.732,eb:33:2e:f9:57:b5,,0.119141,-0.080566,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.797,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.981934,,0.061035,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.826,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.98291,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.857,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.910,eb:33:2e:f9:57:b5,,0.118652,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:54.953,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,-0.061035,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
01:22:55.005,eb:33:2e:f9:57:b5,,0.118164,-0.080078,0.981445,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:55.033,eb:33:2e:f9:57:b5,,0.118652,-0.080078,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:55.081,eb:33:2e:f9:57:b5,,0.119141,-0.07959,0.981934,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:55.116,eb:33:2e:f9:57:b5,,0.119141,-0.080078,0.982422,,,-0.183105,,,,,,,-3.96057,-7.80029,-125.25
01:22:55.144,eb:33:2e:f9:57:b5,,0.118652,-0.080566,0.981445,,0.061035,-0.244141,,,,,,,-3.96057,-7.80029,-125.25
